ebv,Gmag_cor,BPmag_cor,RPmag_cor,Jmag_cor,Hmag_cor,Kmag_cor,W1mag_cor,W2mag_cor,W3mag_cor,ebv_index
46.6,-130.5678489681853,-160.38103928765534,-86.67866572898055,-37.85673597018282,-23.58296290868764,-16.17513534153928,-9.249543277934873,-6.452475883444617,-2.461174370582375,466
46.7,-130.8480374852844,-160.72520460801513,-86.864671449429,-37.93797360102012,-23.63357012522989,-16.209845932400953,-9.26939208325233,-6.466322398215957,-2.4664558606480025,467
46.8,-131.12822600238354,-161.06936992837493,-87.05067716987746,-38.01921123185742,-23.68417734177214,-16.244556523262627,-9.289240888569786,-6.480168912987298,-2.47173735071363,468
46.9,-131.40841451948265,-161.4135352487347,-87.23668289032592,-38.100448862694726,-23.734784558314388,-16.2792671141243,-9.309089693887245,-6.494015427758638,-2.4770188407792575,469
47.0,-131.68860303658175,-161.75770056909448,-87.42268861077437,-38.18168649353203,-23.785391774856638,-16.313977704985973,-9.328938499204702,-6.5078619425299795,-2.482300330844885,470
47.1,-131.96879155368086,-162.10186588945425,-87.60869433122282,-38.26292412436933,-23.83599899139888,-16.34868829584764,-9.348787304522157,-6.521708457301319,-2.487581820910512,471
47.2,-132.24898007077996,-162.446031209814,-87.79470005167128,-38.34416175520663,-23.88660620794113,-16.383398886709315,-9.368636109839613,-6.535554972072659,-2.49286331097614,472
47.3,-132.52916858787907,-162.7901965301738,-87.98070577211973,-38.425399386043935,-23.93721342448338,-16.418109477570987,-9.38848491515707,-6.549401486844,-2.498144801041767,473
47.4,-132.8093571049782,-163.13436185053357,-88.1667114925682,-38.506637016881236,-23.98782064102563,-16.45282006843266,-9.408333720474529,-6.5632480016153405,-2.503426291107395,474
47.5,-133.08954562207728,-163.47852717089333,-88.35271721301665,-38.587874647718536,-24.038427857567875,-16.48753065929433,-9.428182525791984,-6.57709451638668,-2.5087077811730216,475
47.6,-133.36973413917642,-163.82269249125312,-88.5387229334651,-38.669112278555836,-24.089035074110125,-16.522241250156004,-9.44803133110944,-6.590941031158021,-2.5139892712386493,476
47.7,-133.64992265627552,-164.16685781161289,-88.72472865391356,-38.750349909393144,-24.13964229065237,-16.556951841017675,-9.467880136426897,-6.604787545929361,-2.5192707613042766,477
47.8,-133.93011117337463,-164.51102313197268,-88.91073437436202,-38.831587540230444,-24.190249507194622,-16.59166243187935,-9.487728941744354,-6.6186340607007015,-2.5245522513699044,478
47.9,-134.21029969047373,-164.8551884523324,-89.09674009481047,-38.912825171067745,-24.240856723736865,-16.62637302274102,-9.507577747061811,-6.632480575472042,-2.5298337414355316,479
48.0,-134.49048820757284,-165.1993537726922,-89.28274581525892,-38.994062801905045,-24.291463940279115,-16.661083613602692,-9.527426552379268,-6.646327090243382,-2.535115231501159,480
48.1,-134.77067672467194,-165.543519093052,-89.46875153570738,-39.075300432742345,-24.342071156821365,-16.695794204464363,-9.547275357696725,-6.660173605014722,-2.540396721566786,481
48.2,-135.05086524177108,-165.88768441341176,-89.65475725615585,-39.15653806357965,-24.392678373363612,-16.730504795326038,-9.567124163014181,-6.674020119786063,-2.545678211632414,482
48.3,-135.33105375887018,-166.23184973377155,-89.8407629766043,-39.23777569441695,-24.443285589905862,-16.76521538618771,-9.586972968331638,-6.687866634557404,-2.550959701698041,483
48.4,-135.6112422759693,-166.57601505413132,-90.02676869705276,-39.31901332525426,-24.493892806448113,-16.799925977049384,-9.606821773649097,-6.701713149328744,-2.556241191763669,484
48.5,-135.8914307930684,-166.92018037449108,-90.21277441750121,-39.400250956091554,-24.544500022990356,-16.834636567911055,-9.626670578966552,-6.715559664100084,-2.561522681829296,485
48.6,-136.17161931016747,-167.26434569485085,-90.39878013794964,-39.481488586928855,-24.595107239532602,-16.869347158772722,-9.646519384284007,-6.7294061788714234,-2.566804171894923,486
48.7,-136.45180782726663,-167.60851101521067,-90.58478585839813,-39.56272621776617,-24.645714456074856,-16.9040577496344,-9.666368189601467,-6.743252693642766,-2.572085661960551,487
48.8,-136.73199634436574,-167.95267633557046,-90.7707915788466,-39.64396384860347,-24.696321672617106,-16.938768340496075,-9.686216994918924,-6.757099208414107,-2.577367152026179,488
48.9,-137.01218486146485,-168.2968416559302,-90.95679729929503,-39.72520147944077,-24.746928889159353,-16.973478931357743,-9.70606580023638,-6.770945723185446,-2.582648642091806,489
49.0,-137.29237337856395,-168.64100697628996,-91.14280301974348,-39.80643911027806,-24.797536105701596,-17.008189522219414,-9.725914605553836,-6.784792237956786,-2.587930132157433,490
49.1,-137.57256189566306,-168.98517229664975,-91.32880874019195,-39.88767674111537,-24.848143322243846,-17.04290011308109,-9.745763410871293,-6.7986387527281265,-2.5932116222230603,491
49.2,-137.85275041276216,-169.32933761700951,-91.51481446064041,-39.96891437195267,-24.898750538786096,-17.07761070394276,-9.76561221618875,-6.812485267499467,-2.598493112288688,492
49.3,-138.13293892986127,-169.6735029373693,-91.70082018108886,-40.05015200278998,-24.949357755328343,-17.11232129480443,-9.785461021506206,-6.826331782270808,-2.6037746023543153,493
49.4,-138.4131274469604,-170.01766825772907,-91.88682590153732,-40.13138963362728,-24.999964971870593,-17.147031885666106,-9.805309826823665,-6.840178297042148,-2.609056092419943,494
49.5,-138.6933159640595,-170.36183357808886,-92.07283162198578,-40.21262726446459,-25.05057218841284,-17.181742476527777,-9.825158632141122,-6.854024811813488,-2.6143375824855704,495
49.6,-138.9735044811586,-170.70599889844863,-92.25883734243422,-40.29386489530188,-25.101179404955086,-17.21645306738945,-9.845007437458577,-6.867871326584829,-2.6196190725511976,496
49.7,-139.25369299825772,-171.0501642188084,-92.44484306288268,-40.37510252613919,-25.151786621497337,-17.251163658251123,-9.864856242776034,-6.881717841356169,-2.624900562616825,497
49.8,-139.53388151535682,-171.39432953916818,-92.63084878333115,-40.45634015697649,-25.202393838039583,-17.285874249112794,-9.88470504809349,-6.895564356127509,-2.6301820526824526,498
49.9,-139.81407003245596,-171.73849485952795,-92.8168545037796,-40.53757778781379,-25.253001054581834,-17.320584839974465,-9.904553853410949,-6.90941087089885,-2.63546354274808,499
50.0,-140.09425854955504,-172.0826601798877,-93.00286022422804,-40.61881541865109,-25.303608271124077,-17.355295430836136,-9.924402658728404,-6.92325738567019,-2.640745032813707,500
