name,ra,dec,Class,significance,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,var_intra_prob,var_inter_prob,powlaw_gamma_mean,e_powlaw_gamma_mean,MW_MW,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag
2CXO J085322.2+511916,133.3427708,51.3211334,LM-STAR,3.0857142857142,2.3677763899641126e-16,8.142865968880227e-17,9.549131968928112e-17,7.214470803024924e-17,1.9660444140088022e-16,1.4853674730300012e-16,0.31579649902088,0.001,,,gcat,0.9990881,1.0,14.242306,15.423437,13.163191,0.002775,0.003286,0.003824,550.3205,0.171259,0.0,0.0,1.068,94.5711365,11.771,11.136,10.957,0.025,0.021,0.022,10.774,10.671,10.467,0.012,0.008,0.07
2CXO J085408.0+502941,133.5336782,50.4949047,AGN,4.648648648648638,3.8991933844403706e-15,1.5960984201484152e-15,3.3685618294280803e-15,1.0847910976124502e-15,3.794076549956032e-15,1.887539005400798e-15,0.0084850336775299,,,,gca,0.9984472,1.0,18.857046,18.995274,18.661001,0.003717,0.025702,0.031373,-0.9698,0.000398,0.000266,0.2827,1.013,4367.29248,,,,,,,15.266,13.823,10.66,0.018,0.014,0.089
2CXO J085417.6+532735,133.5734369,53.4598261,AGN,3.939393939393962,1.480885433784592e-14,5.99406008912805e-15,1.7094232430388302e-14,7.632354394946414e-15,6.254232189890715e-14,3.110641897486776e-14,0.28509569129207,,,,gcat,0.99853027,1.0,16.953075,17.282782,16.377823,0.002943,0.007615,0.005036,-1.1075,6.2e-05,0.000169,1.377,1.098,11412.46,15.749,15.23,14.406,0.072,0.097,0.066,13.603,12.87,9.736,0.013,0.01,0.049
2CXO J085425.7+021406,133.6074088,2.2352306,AGN,9.540983742311694,3.2495361034196997e-14,5.0172594521409976e-15,2.1241884202314204e-14,4.201691380677501e-15,8.08291453542272e-14,1.8728704411345495e-14,0.30038375441814,,,,gca,0.99738383,1.0,19.145166,19.286293,18.836969,0.005215,0.031249,0.031494,1.2749,0.000374,0.0,0.0,1.011,2032.23425,,,,,,,15.192,14.176,11.259,0.018,0.017,0.178
2CXO J085436.4+022023,133.6517488,2.339883,AGN,2.0000000000000213,1.168142078806956e-15,8.87787979893265e-16,7.978845608028655e-18,6.028102749890869e-18,8.77088906827024e-15,5.48180566766885e-15,0.18833758255667,,,,gca,0.9989113,1.0,18.691374,18.956486,18.227072,0.003358,0.021667,0.021737,1.2348,0.000192,0.0,0.0,0.976,2680.09375,,,,,,,15.361,14.003,10.538,0.021,0.015,0.092
2CXO J085554.4+370900,133.9768789,37.1500417,AGN,4.764705882352712,3.007917556859651e-15,2.2725137177369944e-15,3.3764886019634803e-15,1.5583793547523501e-15,4.233420230405466e-14,1.1054373233710195e-14,0.0724788735051099,,,,gcat,0.9982885,1.0,21.390694,19.713634,18.429945,0.025997,0.065149,0.033251,,0.0,0.028124,26.35,,,16.793,15.842,15.211,,,0.144,13.841,12.817,10.013,0.015,0.01,0.055
2CXO J085605.8+450520,134.0244001,45.0888901,AGN,12.147394192246662,1.7409938251958002e-14,3.079891145337001e-15,3.35804962169882e-14,4.423974406125501e-15,1.2359617696396998e-13,1.6075994799249996e-14,0.3607159553128,,1.8647915449552308,0.2424627789215941,gcat,0.9987073,1.0,18.528656,18.59169,18.017624,0.005631,0.019874,0.018779,-1.5272,0.00033,0.0,0.0,1.0,6190.29346,16.758,15.913,15.463,0.185,0.21,0.205,14.068,13.142,10.588,0.014,0.011,0.082
2CXO J085641.5+424254,134.1731951,42.7150646,AGN,3.757575757576127,5.6912046662723204e-15,2.3035828411102505e-15,3.5116083373863202e-15,1.96236936501005e-15,1.4899265483538582e-14,7.615081621436589e-15,0.36082289060265,,,,gca,0.99849266,1.0,18.451248,18.677422,18.03479,0.003708,0.034004,0.025819,-0.5726,0.000345,0.0,0.0,1.018,3759.02271,,,,,,,14.473,13.634,10.118,0.015,0.013,0.057
2CXO J085723.9+090348,134.34998,9.0636028,AGN,4.263157894736766,3.1318774438119e-15,1.8981075417042e-15,6.909545966209908e-15,3.4365726315445144e-15,5.0518543261693914e-14,1.834438458602489e-14,0.85341392045159,,,,gcat,0.99879616,1.0,16.503458,16.737768,16.064104,0.003663,0.008517,0.007912,-1.288,8.7e-05,8.1e-05,0.4718,1.025,8264.86426,15.244,14.981,14.17,0.05,0.075,0.051,12.419,11.073,8.439,0.014,0.009,0.024
2CXO J085848.6-450311,134.7028294,-45.0532437,LM-STAR,13.03596573261912,2.3138612710998788e-14,1.9529426325249454e-15,2.66869299293428e-15,5.978791331103869e-16,6.383265539688059e-16,5.053418552253002e-16,0.42355836650371,,10.513119561052324,1.4259876668700446,gcat,0.9988932,1.0,10.269144,10.70246,9.677437,0.002785,0.003017,0.003862,1044.1541,0.083308,8.599999999999999e-05,10.06,0.935,83.4882812,8.979,8.592,8.484,0.027,0.04,0.021,8.493,8.54,8.44,0.013,0.008,0.032
2CXO J085850.4+182604,134.7101627,18.4347065,AGN,11.105381820248056,2.2680860956774998e-14,2.995984637435999e-15,1.4174903619648143e-14,2.2012863154449158e-15,3.3356690066643145e-14,6.401716892059882e-15,0.1942704662101699,,2.377602632361158,0.2813439025827118,gcat,0.99925846,1.0,18.399918,18.693281,17.887821,0.004271,0.021194,0.019455,1.7193,0.000194,0.0,0.0,0.959,2162.08862,16.918,16.783,15.848,0.145,0.242,0.192,15.107,13.809,10.458,0.019,0.014,0.106
2CXO J085946.3+274534,134.9432034,27.7596754,AGN,21.442388860280268,1.771075920591903e-13,1.0694744038353445e-14,9.610178976559265e-14,8.457938004813541e-15,2.0438959866475797e-13,2.4243420642725e-14,0.80136932059888,,2.2375043725980195,0.1596454569024338,gcat,0.9994609,1.0,17.839895,17.847898,17.186842,0.004599,0.012793,0.013048,-0.1584,8.999999999999999e-06,0.0002879999999999,1.186,1.097,4143.4082,16.048,15.23,14.232,0.095,0.111,0.076,12.777,11.741,8.854,0.012,0.008,0.031
2CXO J090036.1+204830,135.1507048,20.808466,AGN,10.98403069208787,1.0040386989630902e-14,1.638342557454095e-15,7.13380911742601e-15,1.0771779512778348e-15,2.6955625146817057e-14,4.037166307600062e-15,0.64761830351244,0.164,1.6326449918688548,0.1661720541466659,gca,0.99875456,1.0,20.800539,20.779133,20.122675,0.042787,0.094192,0.22273,,0.0,0.000875,0.06191,,,,,,,,,15.863,15.195,11.999,0.027,0.034,
2CXO J090036.8+205340,135.1535137,20.8945108,AGN,26.006737954308782,1.0997315922136506e-14,1.3273214496565861e-15,1.2085633758365481e-14,1.3493775996792204e-15,4.728446383749772e-13,1.8747247002954892e-14,0.8900360993258,0.642,-0.3243762476316127,0.0863958113836556,gcat,0.9978372,1.0,21.726677,19.701807,18.3232,0.034033,0.085478,0.103607,,0.0,0.05578,77.92,,,16.636,15.883,15.179,0.144,0.143,0.134,14.315,13.36,9.092,0.032,0.025,0.035
2CXO J090043.8+205543,135.1825175,20.9288236,LM-STAR,2.5405405405407,8.216008554441246e-16,3.012523573162944e-16,2.1373661229911686e-16,2.0355867838011199e-16,3.825704490637202e-15,2.890360447264985e-15,0.11886458569501,0.883,,,gcat,0.9975941,1.0,19.322371,21.056932,17.982977,0.004671,0.16193,0.026977,15.0739,0.05246,0.0,0.0,0.944,178.42244,15.841,15.189,14.957,0.065,0.066,0.097,14.74,14.595,12.578,0.017,0.022,
2CXO J090236.9+163731,135.6541041,16.6252887,LM-STAR,6.209205759035885,2.9621407275581e-14,5.0631429965119986e-15,2.6095249635921524e-15,1.9882094960702303e-15,4.1140510301717095e-15,3.1082093258221104e-15,0.39390528994017,,,,gcat,0.9992435,1.0,10.741629,11.081568,10.233518,0.002832,0.003624,0.00408,333.5594,0.028491,0.000127,23.05,1.281,147.654953,9.663,9.337,9.253,0.02,0.022,0.018,9.244,9.255,9.223,0.013,0.008,0.038
2CXO J090331.9+011804,135.8829425,1.3012589,AGN,5.737102184001594,9.200761655392017e-16,5.12745288101346e-16,6.583894574155301e-15,1.4892142489161004e-15,1.3431946821417992e-14,4.950631473149053e-15,0.46829352336258,,,,gca,0.9979788,1.0,19.372252,19.603094,18.817532,0.004801,0.053966,0.064651,-0.3842,0.000368,0.000512,0.4814,1.038,4612.18994,,,,,,,16.109,14.931,11.41,0.027,0.028,0.169
2CXO J090441.4-322247,136.1728841,-32.379912,CV,20.26280099528752,7.687553697307083e-15,6.915242665168091e-16,5.587689890529944e-15,5.943836672077449e-16,2.898878663574542e-14,2.676904751878522e-15,0.8209722786283,1.0,1.1761159806655257,0.1070519117186692,gcat,0.9989929,1.0,15.677548,15.704411,15.531036,0.003729,0.009356,0.010351,12.0816,0.002491,2e-05,0.08004,1.023,2605.76978,15.149,14.962,14.684,0.049,0.089,0.088,14.444,14.126,12.537,0.017,0.015,
2CXO J090450.5-014524,136.2105594,-1.7568162,AGN,2.166666666666696,6.659522756426804e-16,6.30902155872016e-16,6.309310571624425e-16,6.110535399783784e-16,8.917241587351721e-15,4.983164416461251e-15,0.34381661161318,,,,gcat,0.9988425,1.0,21.24926,20.853674,19.38563,0.024637,0.195611,0.109645,,0.0,0.018674,17.32,,,16.745,15.923,14.923,0.164,0.166,0.133,12.907,11.53,8.702,0.012,0.009,0.027
2CXO J090516.6+340921,136.3194976,34.1559583,AGN,9.678214813182882,1.9328994216987e-14,2.956271618497001e-15,1.51002958155048e-14,2.9248893097399467e-15,3.770215569125322e-14,8.659993796458684e-15,0.6685250389205,,,,gca,0.99896556,1.0,18.134706,18.339088,17.727474,0.003168,0.016391,0.017287,-1.4554,0.000221,0.000259,0.8016,1.022,7644.92969,,,,,,,14.968,13.67,10.432,0.017,0.013,0.08
2CXO J090630.7+693030,136.6282107,69.508516,AGN,18.56128538473336,2.158977538677041e-14,1.906019801442704e-15,1.9357662109734364e-14,1.890536186792798e-15,7.212503725704999e-14,7.347683847873004e-15,0.0356836170573899,,1.5847475533702011,0.1430801305251741,ca,0.9992438,1.0,,,,,,,,,,,,,,,,,,,16.758,15.798,12.692,0.038,0.048,0.486
2CXO J090642.1+045039,136.6757133,4.8442584,LM-STAR,5.151515151515268,6.716807039827471e-15,1.5119016145137577e-15,6.746922430823547e-16,5.38048948103087e-16,1.2779717499161185e-15,9.655212543779973e-16,0.15062440260672,,,,gcat,0.999397,1.0,10.39124,10.740893,9.872772,0.002775,0.002952,0.003803,161.8017,0.045101,8.2e-05,8.251,0.856,332.144043,9.302,8.971,8.885,0.024,0.023,0.023,8.876,8.899,8.826,0.014,0.008,0.029
2CXO J090651.5+495235,136.7146366,49.8766038,AGN,5.411764705882087,1.1272859018603028e-14,3.0397789247779227e-15,6.092895465275915e-15,2.7203992733642254e-15,5.16696549661252e-14,1.5970620625893503e-14,0.78148435754457,,,,cat,0.9977733,1.0,,,,,,,,,,,,,17.022,15.799,15.141,0.178,0.142,0.135,16.532,15.85,10.117,0.049,0.073,0.063
2CXO J090653.2+520519,136.7217873,52.0888051,LM-STAR,5.981494302127325,1.3018600101423202e-14,2.7248232770425003e-15,4.260809663680542e-15,1.3545561639971426e-15,5.8723601826712e-15,2.7487643408248e-15,0.47415825678898,,,,gcat,0.99880886,1.0,14.726583,15.280441,14.011365,0.006569,0.018839,0.01812,71.6669,0.013823,0.0,0.0,0.978,604.446777,13.145,12.613,12.496,0.027,0.023,0.023,12.351,12.358,11.994,0.013,0.009,0.247
2CXO J090731.6+515956,136.8820414,51.9991274,AGN,9.266546548611572,2.8209946835409998e-14,7.656985569610999e-15,1.68410976802302e-14,3.2606583278465e-15,7.896820171901813e-14,1.2205313436464096e-14,0.7436366169666699,,,,gcat,0.99887955,1.0,18.439516,18.414549,18.163206,0.003828,0.01641,0.024001,-0.934,0.0001,0.0,0.0,0.991,4511.05176,16.793,16.334,15.458,0.161,,,13.816,12.814,10.161,0.013,0.01,0.054
2CXO J090809.7+394349,137.040631,39.7302939,LM-STAR,3.722222222222128,2.459020875857452e-15,7.852814079039073e-16,7.921292113563677e-16,5.205044269577594e-16,7.978845608028655e-18,6.028102749890869e-18,0.59395708866133,,,,gcat,0.9990716,1.0,15.99486,16.504045,15.320523,0.002913,0.004976,0.004733,18.5141,0.006931,0.0,0.0,0.966,1145.47656,14.55,14.032,13.897,0.032,0.036,0.046,13.809,13.881,12.021,0.014,0.014,
2CXO J090843.2+285230,137.1802384,28.8750715,AGN,5.9758719156914735,7.777556170956922e-14,1.9144753651586502e-14,3.9159927711921245e-14,1.1385406879186024e-14,4.6675845852068e-14,2.1542698085569998e-14,0.73295824092172,,,,gca,0.9989169,1.0,18.432953,18.532703,18.045341,0.004038,0.031481,0.053604,-0.6813,0.00016,0.0,0.0,1.025,3827.03833,,,,,,,15.192,14.297,11.523,0.019,0.018,0.242
2CXO J090851.3+444611,137.2138875,44.7699325,AGN,10.499426566120318,8.419146054367498e-14,1.5770458425800644e-14,5.634838130531616e-14,9.107573524667348e-15,9.305799542958459e-14,1.9477254857355998e-14,0.7318980901066501,,,,gcat,0.9953118,1.0,17.675486,17.698059,17.09226,0.00747,0.021909,0.022535,-0.3305,9.6e-05,0.000261,1.152,1.059,5806.34277,16.078,15.409,14.793,0.123,0.141,0.15,13.683,12.829,10.231,0.012,0.01,0.057
2CXO J090910.9+330952,137.295751,33.1644799,AGN,5.085714285714312,6.0194878437572994e-15,2.0443543620308e-15,3.0356117219029e-15,1.1151226733520997e-15,2.0319034418746203e-14,6.6498658097715e-15,0.80442147111623,,,,gc,0.9974268,1.0,19.143175,19.347506,18.822531,0.003861,0.02165,0.023757,-1.021,0.000297,0.0,0.0,0.983,3187.34619,,,,,,,16.025,14.781,,0.031,0.027,
2CXO J090912.4+000221,137.3016771,0.0393651,AGN,3.757575757575749,2.0041385339805043e-14,9.182453803211248e-15,2.86519178505018e-14,1.15972048442505e-14,5.3126006159455196e-14,3.2197579490579494e-14,0.9975800515637284,,,,gcat,0.996885,1.0,20.003262,19.594875,18.471727,0.015674,0.084916,0.046618,-2.3389,0.001381,0.001573,1.452,1.054,3218.79663,16.823,15.887,15.302,0.166,0.167,0.181,14.364,13.66,10.625,0.017,0.016,0.106
2CXO J090934.4+110549,137.3936161,11.0969959,AGN,10.9346315582837,2.7011427903298112e-14,3.1622634211466322e-15,7.750532907272195e-15,1.240739007446871e-15,1.2782280670987508e-14,3.0885477614740088e-15,0.9911245309409128,0.981,2.6994358744428824,0.220930456860031,gca,0.9992922,1.0,19.355042,19.514732,18.912199,0.004427,0.03541,0.037105,0.0371,0.0005629999999999,0.0,0.0,0.976,2332.85059,,,,,,,14.805,13.74,10.865,0.017,0.014,0.12
2CXO J090948.6+105634,137.4525332,10.9428701,AGN,17.458191011722466,1.7483830290803942e-14,2.256799121551759e-15,2.9470891584216133e-14,2.6005130140175467e-15,1.0605414179780069e-13,9.676850404521298e-15,0.84889139468816,0.858,1.7209780109195043,0.169243080208322,gcat,0.9993151,1.0,21.039743,20.102354,18.434294,0.012977,0.103898,0.056451,,0.0,0.010517,13.94,,,16.444,15.016,15.235,0.172,,0.206,13.894,13.311,10.355,0.014,0.012,0.077
2CXO J091023.3+541400,137.5973097,54.2334945,AGN,17.076285707573607,6.756551518142058e-15,6.820646022078036e-16,3.0840854300804548e-15,3.6205087982764043e-16,8.121963647215155e-15,1.1787143186682389e-15,0.88834137694135,1.0,1.97779337992758,0.1760765718156667,gca,0.9988592,1.0,21.288721,20.291122,20.044424,0.021605,0.515133,0.237605,,0.0,0.000907,0.05059,,,,,,,,,16.582,15.73,12.296,0.035,0.046,
2CXO J091028.5+542322,137.6188431,54.3895718,AGN,3.5757575757576325,3.3084987251451437e-16,2.520760933443935e-16,1.339544608295124e-16,7.441501135741041e-17,1.1993784034906388e-15,4.480680796143532e-16,0.8946112751946,0.465,,,ca,0.9932988,1.0,,,,,,,,,,,,,,,,,,,17.875,17.781,12.995,0.1,,
2CXO J091028.9+542718,137.6207741,54.455195,AGN,63.79128935656008,9.520881722543458e-14,2.609150749415289e-15,5.633560969917519e-14,1.6057773860790433e-15,1.4795793904551137e-13,5.029878443331057e-15,0.5373722099774201,1.0,1.9904094180288792,0.0445710483399987,gca,0.9985334,1.0,18.50688,18.546957,18.165686,0.007888,0.025671,0.025811,0.0688,1.1e-05,0.000294,0.582,1.051,3238.25977,,,,,,,14.031,13.032,10.45,0.014,0.01,0.062
2CXO J091041.9+542128,137.67489,54.3580299,AGN,5.733333333334324,4.751284088177255e-16,1.7782820008094132e-16,6.776828831674834e-16,1.7464080015763703e-16,1.3187706294111013e-15,4.2838908577171424e-16,0.8118284935273,0.259,,,ca,0.99755114,1.0,,,,,,,,,,,,,,,,,,,17.093,17.459,12.865,0.052,0.21,
2CXO J091044.9+174430,137.6873309,17.7418858,AGN,6.137931034482681,3.468684057650869e-15,9.03220158625949e-16,2.256189501940724e-15,6.367014793895459e-16,2.7288067929676143e-15,1.2241289573877025e-15,0.70469130764287,0.903,,,gc,0.9973082,1.0,19.831758,20.476665,19.075661,0.005019,0.062331,0.040637,-0.2608,0.000131,0.0,0.0,0.975,2542.78931,,,,,,,16.301,15.741,,0.036,0.057,
2CXO J091053.3+541821,137.7222257,54.3058685,AGN,5.5999999999995,6.528408674348913e-16,1.9856232646257123e-16,4.563830503141531e-16,1.3532362038505931e-16,1.1644650970759386e-15,4.528711711979094e-16,0.54541287214444,0.182,,,c,0.99594086,1.0,,,,,,,,,,,,,,,,,,,18.129,17.862,,0.127,0.325,
2CXO J091057.0+542342,137.7375707,54.3952673,AGN,9.976729125292872,1.7260997495459922e-15,3.09906211417264e-16,1.3857454529430112e-15,2.395383998979056e-16,3.903536201564558e-15,9.02809146662361e-16,0.16599914548365,0.936,,,c,0.9983113,1.0,,,,,,,,,,,,,,,,,,,17.233,16.463,,0.056,0.085,
2CXO J091059.3+541716,137.7474876,54.2879636,AGN,15.35815963831422,3.3863097302346877e-15,4.1506041005247765e-16,3.2901466290467175e-15,3.767874137167025e-16,1.1176460800349192e-14,1.3620184487560706e-15,0.78819482793621,0.12,1.864432299233672,0.2054044113252664,c,0.9984235,1.0,,,,,,,,,,,,,,,,,,,16.543,15.627,,0.043,0.051,
2CXO J091059.7+542337,137.7489994,54.3937172,AGN,2.9142857142856924,1.658618833585792e-16,1.3967316493354052e-16,1.927254523934524e-16,1.825820075306385e-16,7.611803931978349e-16,4.214180611390799e-16,0.05797273020624,0.987,,,ca,0.9980846,1.0,,,,,,,,,,,,,,,,,,,16.136,15.937,12.892,0.027,0.054,
2CXO J091100.3+542542,137.7512615,54.4284522,AGN,17.013504724318665,4.725680629800521e-15,5.225649825356163e-16,4.395794897485764e-15,4.475764649349059e-16,1.6195064107684652e-14,1.823508720078569e-15,0.64630487586342,0.335,1.9477773992620548,0.1946032561833461,ca,0.9975791,1.0,,,,,,,,,,,,,,,,,,,16.206,15.139,11.988,0.028,0.028,0.24
2CXO J091107.8+541824,137.7826767,54.3066722,AGN,10.237685830984384,4.034849093730837e-16,1.8392292756083664e-16,7.736868386813985e-16,1.948620645454801e-16,9.985104557623122e-15,1.3231270519992216e-15,0.60333323896393,1.0,,,c,0.99871767,1.0,,,,,,,,,,,,,,,,,,,16.079,15.505,,0.026,0.039,
2CXO J091223.3+532706,138.0970902,53.4518466,AGN,9.23325120021343,1.5337489238211442e-14,3.0436428937652534e-15,1.2299560644591774e-14,2.3866641061935624e-15,4.11701218037432e-14,8.718378734910501e-15,,,,,gca,0.995994,1.0,20.383183,19.675014,18.529179,0.014772,0.066506,0.039783,0.49,0.002246,0.0060609999999999,37.4,2.841,1118.0957,,,,,,,15.317,14.611,11.212,0.019,0.021,0.128
2CXO J091341.1+300314,138.4216141,30.0539222,LM-STAR,2.666666666666643,2.156410321031e-15,8.086538703866e-16,3.136797918828103e-16,2.3698842024606496e-16,7.978845608028655e-18,6.028102749890869e-18,0.85122681627424,,,,gcat,0.9992537,1.0,14.66814,15.753663,13.629914,0.002787,0.003497,0.004029,167.6393,0.076934,5.1e-05,0.7068,1.046,169.868164,12.298,11.657,11.451,0.021,0.022,0.017,11.358,11.312,11.222,0.013,0.009,0.177
2CXO J091342.4+372603,138.4269201,37.4342975,AGN,6.999457500567756,2.1298581753027e-14,4.852841412082e-15,1.101835742658596e-14,3.694427769702419e-15,9.852031825726241e-14,2.3109704282567e-14,0.47227346236279,,,,gcat,0.9990392,1.0,17.45293,17.807957,16.831724,0.00331,0.015346,0.008935,0.3279,0.000168,0.0,0.0,1.03,5125.5166,15.706,15.075,14.132,0.062,0.067,0.066,13.601,12.532,9.216,0.013,0.009,0.033
2CXO J091345.5+405628X,138.4396918,40.9411454,AGN,86.25286188155219,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,,,,,gcat,0.9935989,1.0,20.231627,19.093273,17.481892,0.016036,0.037358,0.022206,,0.0,0.014451,81.14,,,16.826,15.871,14.774,0.169,0.146,0.112,12.289,10.41,6.329,0.013,0.009,0.014
2CXO J091400.1+372445,138.5004748,37.4125284,AGN,6.562629181845278,2.354056501472989e-14,5.2988001652120174e-15,1.860802729627457e-14,4.8589572421542025e-15,3.7979903587895205e-14,1.31468897035025e-14,0.42249525250317,,,,gcat,0.9981261,1.0,18.801392,18.719074,17.97386,0.00612,0.024237,0.026663,-0.9769,0.000186,0.0,0.0,1.026,5629.11914,17.062,16.164,15.489,0.196,0.168,0.204,14.143,13.219,10.207,0.014,0.012,0.061
2CXO J091409.1+405549,138.5381733,40.9304576,LM-STAR,5.891154059443308,7.117737934257193e-15,1.4124771106154345e-15,6.845016343854846e-16,2.741298202747829e-16,1.5892259076526788e-15,1.2562459425105764e-15,0.9986347484716112,,,,gcat,0.9989792,1.0,17.212933,18.58123,16.059486,0.002913,0.019398,0.0056,27.6492,0.013522,0.000334,3.323,1.152,362.85379,14.527,13.844,13.623,0.03,0.028,0.038,13.546,13.414,12.088,0.013,0.011,0.328
2CXO J091449.0+085321,138.7045438,8.8892039,AGN,34.16740007672351,2.8970611180196e-13,1.2452113034329994e-14,1.0315784369898289e-13,6.2786804379727604e-15,2.5159576912160583e-13,1.7013333621325653e-14,0.9999987648905634,,2.362111749787132,0.0618639395226517,gct,0.9983722,1.0,19.124838,19.131916,18.096272,0.00639,0.034649,0.048361,-1.0163,0.000844,0.001201,3.366,1.149,3069.54492,15.223,15.533,14.132,,0.156,,13.888,13.229,,0.015,0.012,
2CXO J091501.7+241812,138.7572009,24.3033535,AGN,8.467252701769116,3.4356978387858005e-15,2.1473111492411004e-15,4.323269245505e-14,8.843050729441999e-15,3.466753734647e-13,5.2094822729859996e-14,0.60523386383458,,,,gcat,0.9993395,1.0,20.328491,20.628601,19.205389,0.006583,0.141571,0.073115,-0.8188,0.002094,0.002117,1.992,1.123,1729.02307,16.559,15.238,13.816,0.17,0.117,0.043,11.407,10.003,7.17,0.013,0.008,0.016
2CXO J091557.3+292618,138.9887814,29.4383474,AGN,21.105712996231706,1.2401341312914199e-13,9.490633494485e-15,5.97917725969252e-14,4.809819241106502e-15,1.3271300546894798e-13,1.3211246333794998e-14,0.05022445502296,,2.261000064147793,0.1546383538466821,gcat,0.99891305,1.0,18.593105,18.660376,18.053259,0.008396,0.044624,0.039396,0.4012,9.4e-05,0.000443,1.024,1.056,2847.823,16.673,16.006,15.149,0.17,0.205,0.15,13.713,12.671,9.562,0.014,0.01,0.046
2CXO J091646.0+283526,139.1918787,28.5906333,AGN,5.028571428571769,1.0909183673670472e-14,3.657822082586205e-15,4.833399571339502e-15,2.403968186247618e-15,6.659974143971939e-14,2.0741411451494988e-14,0.9956303818618198,,,,gca,0.99824977,1.0,18.788128,17.891436,16.623249,0.00494,0.018275,0.010471,2.113,0.000675,0.002075,13.28,1.513,1011.8161,,,,,,,12.09,11.088,7.821,0.012,0.008,0.019
2CXO J091718.8+113359,139.3284155,11.5666329,AGN,6.124067483318327,1.1767658042326976e-14,3.0727893052586285e-15,9.238810179063032e-15,2.4912881839463227e-15,2.0500105180889483e-14,6.873634147986275e-15,0.45556807129175,,,,gca,0.99762267,1.0,18.562218,18.737301,18.232239,0.005313,0.039537,0.025784,1.3836,0.00019,0.000223,0.2732,1.013,2754.76147,,,,,,,15.631,14.499,11.093,0.022,0.021,0.156
2CXO J091747.0+415849,139.4461955,41.9803446,AGN,5.903745623714864,9.693008183259238e-15,2.246127611061025e-15,4.6133103110924145e-15,1.4959621540333917e-15,1.8501334784039428e-14,6.221462963081418e-15,0.905257249296462,0.522,,,gca,0.99835557,1.0,18.559082,18.784988,18.24514,0.003783,0.021638,0.016949,-1.051,0.000203,0.0,0.0,0.983,4640.54443,,,,,,,15.004,13.692,10.636,0.017,0.013,0.095
2CXO J091757.4+514232,139.4892116,51.7089402,LM-STAR,3.1351351351350445,4.149736630620536e-15,1.0560065598755473e-15,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,0.39609450789663,0.183,,,gcat,0.99745417,1.0,12.446198,12.880314,11.853688,0.002796,0.003236,0.003968,377.2261,0.030908,8.999999999999999e-06,0.1034,0.889,228.69838,11.132,10.735,10.668,0.023,0.028,0.019,10.558,10.664,10.633,0.01,0.008,0.092
2CXO J091824.3+063653,139.6016316,6.6148428,AGN,6.538287797417594,1.0662216479980241e-14,3.1251324165458494e-15,2.379795573814996e-14,5.2923546185556825e-15,4.6920859066430015e-14,1.4502810984169e-14,0.2978538069522,,,,gca,0.99902594,1.0,19.717157,20.684036,18.745909,0.005372,0.091817,0.054051,-1.1649,0.000718,0.0,1.297e-15,1.013,3209.59106,,,,,,,15.31,14.86,11.888,0.021,0.028,0.345
2CXO J091828.5+513932,139.6190192,51.6589094,AGN,9.754463207143935,2.7246951166984704e-15,1.12452754286704e-15,1.3850516263206987e-14,2.7016118844197133e-15,1.6946288133408229e-13,1.8328342996013167e-14,0.957472960146305,0.781,,,gcat,0.9987663,1.0,17.894041,17.740147,16.870937,0.005997,0.019188,0.012016,-0.6324,0.0001439999999999,0.000154,0.3218,1.067,5125.08203,15.835,15.007,14.29,0.076,0.078,0.064,13.279,12.392,9.434,0.014,0.01,0.045
2CXO J091848.6+211717,139.7025721,21.2881016,AGN,10.661485872384407,1.177475721135016e-13,2.2937838723408995e-14,1.5090223941271998e-13,2.2663407769229994e-14,3.773647046421467e-13,6.610110055508471e-14,0.75072629025177,,,,gcat,0.9994687,1.0,17.214901,17.763735,16.096773,0.0037,0.010371,0.007167,-0.753,0.000165,0.000263,2.374,1.053,5841.02148,14.814,13.74,12.582,0.035,0.031,0.025,10.938,9.946,7.32,0.013,0.009,0.017
2CXO J091904.4+010231,139.7684507,1.0419445,AGN,3.0857142857142623,2.56644318024808e-15,1.5554201092412502e-15,6.115346163379681e-15,2.2932548112673503e-15,4.337832306847037e-15,3.2772784613300378e-15,0.9351160457769,,,,gca,0.9958902,1.0,18.553318,18.841343,18.08284,0.003776,0.020511,0.020004,-2.3341,0.000278,0.0,0.0,0.986,5278.94922,,,,,,,15.232,13.913,10.577,0.019,0.014,0.096
2CXO J091940.9+334310,139.9206894,33.7194448,AGN,2.7222222222223045,1.3681704194871475e-14,8.2919419362857e-15,6.0810290251319586e-15,4.633164971529099e-15,3.773721589687738e-14,2.1030410700669893e-14,0.22755744616051,,,,gc,0.9988211,1.0,18.781334,18.973122,18.365416,0.004844,0.02946,0.0228,1.1318,0.000267,0.0006919999999999,2.244,1.072,2882.67749,,,,,,,15.564,14.528,,0.025,0.021,
